Depth,True Vertical Depth,Borehole Northing,Borehole Easting,Total Deviation,Total Deviation
537,532.019,31.6726,56.1442,64.4618,12.0035
538,533.003,31.7255,56.3178,64.63,12.0134
539,533.987,31.7695,56.4897,64.8021,12.0227
540,534.971,31.8077,56.6534,64.9718,12.0316
541,535.957,31.8486,56.8219,65.1388,12.04
542,536.941,31.8982,56.9944,65.3048,12.0493
543,537.924,31.959,57.1668,65.4846,12.06
544,538.908,32.0187,57.329,65.6644,12.0706
545,539.892,32.0778,57.4978,65.8405,12.0805
546,540.877,32.132,57.6666,66.0057,12.0895
547,541.861,32.1901,57.8381,66.1835,12.0996
548,542.844,32.2457,58.0009,66.3618,12.1098
549,543.828,32.3073,58.1711,66.5405,12.1201
550,544.813,32.3632,58.3411,66.7163,12.1297
551,545.797,32.4185,58.5107,66.8827,12.1388
552,546.781,32.4719,58.6809,67.0573,12.1482
553,547.765,32.5286,58.8435,67.2359,12.1583
554,548.749,32.5888,59.0122,67.4127,12.168
555,549.733,32.6501,59.1809,67.5811,12.1772
556,550.718,32.7106,59.3481,67.757,12.1867
557,551.702,32.7641,59.5079,67.9314,12.1959
558,552.687,32.8192,59.6772,68.1063,12.2051
559,553.671,32.8766,59.8466,68.2735,12.2141
560,554.655,32.9384,60.0138,68.4501,12.2235
561,555.64,33.0049,60.1787,68.6264,12.2329
562,556.624,33.0611,60.3379,68.8019,12.2421
563,557.608,33.1157,60.5078,68.9771,12.2512
564,558.593,33.1626,60.6781,69.1406,12.2594
565,559.578,33.2131,60.8458,69.3119,12.2677
566,560.562,33.2723,61.0035,69.4872,12.2768
567,561.547,33.335,61.1702,69.6636,12.286
568,562.531,33.3999,61.335,69.8306,12.2946
569,563.515,33.4639,61.5033,70.0089,12.3041
570,564.499,33.5245,61.6637,70.1876,12.3136
571,565.483,33.5893,61.8345,70.3687,12.3235
572,566.467,33.6565,62.0027,70.5486,12.3331
573,567.45,33.7188,62.1741,70.7198,12.3423
574,568.434,33.7761,62.3474,70.8997,12.3519
575,569.418,33.8278,62.5118,71.0777,12.3612
576,570.401,33.8863,62.685,71.258,12.3707
577,571.384,33.955,62.8554,71.4314,12.3802
578,572.368,34.0249,63.0273,71.6158,12.3904
579,573.35,34.0911,63.1938,71.8029,12.4011
580,574.332,34.1619,63.37,71.9916,12.412
581,575.314,34.2343,63.5456,72.1711,12.4224
582,576.297,34.3006,63.7196,72.356,12.4325
583,577.28,34.3647,63.8848,72.5411,12.4427
584,578.262,34.4321,64.063,72.7299,12.4535
585,579.244,34.5028,64.2441,72.9228,12.4649
586,580.225,34.5737,64.4236,73.1051,12.4756
587,581.208,34.6392,64.6001,73.2919,12.4859
588,582.191,34.701,64.7641,73.4748,12.4955
589,583.174,34.7671,64.9355,73.6571,12.505
590,584.157,34.8348,65.1113,73.8345,12.5147
591,585.138,34.9092,65.2919,74.0287,12.5262
592,586.119,34.979,65.4634,74.2225,12.5375
593,587.101,35.0543,65.6419,74.4155,12.5487
594,588.083,35.1241,65.8177,74.594,12.5584
595,589.064,35.1882,66.0037,74.7879,12.5697
596,590.044,35.2534,66.1807,74.9846,12.5813
597,591.025,35.3221,66.365,75.1796,12.5927
598,592.007,35.3892,66.5456,75.3705,12.6033
599,592.989,35.4545,66.7274,75.552,12.6134
600,593.97,35.5181,66.9127,75.7451,12.6243
601,594.95,35.5832,67.0899,75.9422,12.6358
602,595.931,35.6451,67.277,76.1365,12.6469
603,596.912,35.7015,67.4638,76.3186,12.6569
604,597.894,35.7567,67.6463,76.5057,12.6667
605,598.877,35.8137,67.8177,76.6933,12.6765
606,599.859,35.8752,67.9985,76.8819,12.6865
