Depth,True Vertical Depth,Borehole Northing,Borehole Easting,Total Deviation,Total Deviation
521,520.052,7.5969,13.3862,15.3917,2.9543
522,521.05,7.6636,13.4144,15.4491,2.9596
523,522.047,7.7332,13.4397,15.5058,2.9647
524,523.044,7.8064,13.4616,15.5613,2.9699
525,524.041,7.8789,13.4838,15.617,2.9747
526,525.038,7.9494,13.5084,15.6738,2.9798
527,526.036,8.019,13.5332,15.7306,2.9849
528,527.033,8.0902,13.5552,15.7859,2.9896
529,528.03,8.1576,13.5756,15.838,2.9941
530,529.028,8.2273,13.5979,15.8932,2.9987
531,530.025,8.2983,13.6237,15.952,3.0041
532,531.022,8.3704,13.6487,16.011,3.0095
533,532.019,8.4376,13.6758,16.0692,3.015
534,533.016,8.507,13.704,16.1298,3.0206
535,534.014,8.5738,13.7333,16.1899,3.0261
536,535.011,8.6408,13.7613,16.2492,3.0315
537,536.009,8.7054,13.788,16.3062,3.0364
538,537.006,8.7683,13.8145,16.3622,3.0414
539,538.004,8.8357,13.8422,16.4218,3.0467
540,539.001,8.9055,13.8694,16.4824,3.0522
541,539.998,8.9736,13.8967,16.5422,3.0576
542,540.996,9.0379,13.923,16.5992,3.0627
543,541.993,9.105,13.9496,16.6581,3.0678
544,542.991,9.1699,13.9787,16.718,3.0731
545,543.988,9.2335,14.0085,16.7778,3.0784
546,544.986,9.2896,14.0403,16.8353,3.0835
547,545.983,9.3545,14.0731,16.8985,3.0894
548,546.981,9.4216,14.1044,16.9618,3.0952
549,547.978,9.4915,14.1293,17.0213,3.1004
550,548.975,9.5595,14.154,17.0798,3.1053
551,549.973,9.6192,14.1787,17.1337,3.1097
552,550.97,9.6843,14.208,17.1946,3.115
553,551.968,9.7509,14.2327,17.2525,3.1198
554,552.965,9.8227,14.2547,17.3113,3.1247
555,553.963,9.8897,14.274,17.3653,3.129
556,554.96,9.9582,14.2972,17.4234,3.1338
557,555.957,10.0251,14.3259,17.4852,3.1392
558,556.955,10.0896,14.3529,17.5444,3.1441
559,557.953,10.1489,14.3791,17.6,3.1486
560,558.95,10.216,14.4041,17.6592,3.1535
561,559.947,10.2887,14.4289,17.7214,3.1589
562,560.944,10.3612,14.4537,17.7838,3.1643
563,561.941,10.4334,14.4805,17.8477,3.17
564,562.939,10.4999,14.5068,17.908,3.1753
565,563.936,10.5662,14.5336,17.9686,3.1803
566,564.934,10.6309,14.5571,18.0257,3.1847
567,565.932,10.6915,14.5832,18.0826,3.1891
568,566.93,10.7479,14.6072,18.1353,3.1929
569,567.927,10.8096,14.6348,18.1941,3.1976
570,568.925,10.8793,14.6639,18.2589,3.2033
571,569.922,10.9528,14.6894,18.3233,3.2089
572,570.919,11.0217,14.7114,18.3822,3.2138
573,571.915,11.0974,14.7409,18.4512,3.2202
574,572.913,11.1689,14.7709,18.5182,3.2262
575,573.909,11.2436,14.7992,18.5859,3.2323
576,574.906,11.3181,14.8228,18.6498,3.2377
577,575.904,11.3876,14.8444,18.7092,3.2426
578,576.901,11.4602,14.8684,18.7725,3.2479
579,577.898,11.5332,14.8865,18.8314,3.2524
580,578.895,11.6063,14.9028,18.8892,3.2567
581,579.892,11.6758,14.9201,18.9455,3.261
582,580.89,11.7448,14.9436,19.0066,3.2658
583,581.887,11.8131,14.972,19.0712,3.2712
584,582.884,11.88,15.0029,19.137,3.2768
585,583.882,11.947,15.0347,19.2035,3.2825
586,584.879,12.0088,15.0669,19.2672,3.288
587,585.876,12.0778,15.1005,19.3365,3.2941
588,586.873,12.1494,15.1333,19.4068,3.3004
589,587.87,12.223,15.1668,19.479,3.307
590,588.867,12.2902,15.2014,19.5482,3.3134
591,589.863,12.3619,15.2386,19.6222,3.3202
592,590.86,12.4296,15.2736,19.6921,3.3263
593,591.858,12.4932,15.3074,19.7585,3.3319
594,592.856,12.5518,15.3324,19.8149,3.336
595,593.854,12.6122,15.3592,19.8739,3.3402
596,594.851,12.6774,15.3852,19.9354,3.3449
597,595.848,12.7457,15.4124,19.9999,3.35
598,596.846,12.8112,15.4408,20.0635,3.355
599,597.843,12.8758,15.4685,20.1261,3.36
600,598.841,12.942,15.4959,20.1896,3.365
601,599.838,13.0108,15.5211,20.253,3.3698
602,600.836,13.0775,15.5487,20.3171,3.3748
603,601.833,13.1402,15.5736,20.3765,3.3793
604,602.83,13.2097,15.6024,20.4433,3.3847
605,603.827,13.2767,15.6341,20.5109,3.3902
