Depth,True Vertical Depth,Borehole Northing,Borehole Easting,Total Deviation,Total Deviation
537,531.08,50.5307,50.5872,71.5012,13.3145
538,532.059,50.6577,50.7451,71.7027,13.3275
539,533.037,50.7846,50.9061,71.9062,13.3408
540,534.015,50.9109,51.0678,72.1099,13.3542
541,534.993,51.0456,51.2404,72.3273,13.3687
542,535.971,51.1715,51.4028,72.5311,13.382
543,536.949,51.2977,51.5639,72.7344,13.3951
544,537.927,51.4234,51.7243,72.9368,13.408
545,538.905,51.5614,51.8948,73.1549,13.4225
546,539.882,51.697,52.0579,73.3662,13.4369
547,540.859,51.8275,52.2193,73.5727,13.4504
548,541.838,51.9532,52.3775,73.7736,13.4628
549,542.818,52.08,52.5436,73.9808,13.4751
550,543.797,52.201,52.704,74.1799,13.4871
551,544.776,52.3178,52.864,74.3758,13.4985
552,545.755,52.4366,53.0264,74.5748,13.5104
553,546.734,52.5639,53.1965,74.7852,13.5231
554,547.713,52.6858,53.3568,74.9849,13.535
555,548.693,52.8046,53.515,75.181,13.5463
556,549.672,52.9273,53.6708,75.3781,13.5577
557,550.652,53.0554,53.835,75.585,13.5696
558,551.63,53.1853,53.9914,75.7875,13.5819
559,552.609,53.3103,54.1495,75.9878,13.5937
560,553.588,53.4392,54.3091,76.192,13.6062
561,554.564,53.5793,54.481,76.4128,13.6204
562,555.54,53.7165,54.6481,76.6282,13.6348
563,556.516,53.8507,54.818,76.8434,13.6491
564,557.494,53.9731,54.9837,77.0474,13.6614
565,558.473,54.099,55.1523,77.2559,13.6732
566,559.453,54.2231,55.3069,77.4532,13.6842
567,560.431,54.3528,55.4644,77.6564,13.6962
568,561.408,54.4881,55.6266,77.867,13.7095
569,562.384,54.6273,55.8017,78.0895,13.7236
570,563.362,54.7582,55.9655,78.2982,13.7364
571,564.34,54.8888,56.1228,78.5019,13.7483
572,565.317,55.0284,56.2784,78.7108,13.7611
573,566.294,55.1764,56.4436,78.9324,13.7749
574,567.27,55.3181,56.6056,79.1473,13.7886
575,568.247,55.4531,56.7693,79.3587,13.8017
576,569.224,55.5814,56.9335,79.5658,13.814
577,570.201,55.7163,57.1075,79.7846,13.8271
578,571.179,55.8397,57.2724,79.9887,13.8388
579,572.158,55.9619,57.4348,80.1904,13.85
580,573.136,56.0863,57.5965,80.3929,13.8614
581,574.114,56.2162,57.7697,80.6077,13.8735
582,575.092,56.3423,57.9339,80.8133,13.8853
583,576.07,56.4693,58.0969,81.0187,13.8971
584,577.047,56.6032,58.257,81.2268,13.9092
585,578.022,56.7525,58.4308,81.4556,13.9236
586,578.997,56.8896,58.6032,81.6748,13.9376
587,579.971,57.0313,58.7754,81.8969,13.952
588,580.946,57.1677,58.9505,82.1177,13.9661
589,581.92,57.3161,59.1321,82.3513,13.9811
590,582.894,57.4611,59.3021,82.5743,13.9955
591,583.869,57.6069,59.4673,82.7944,14.0094
592,584.843,57.7575,59.6301,83.0161,14.0235
593,585.817,57.9185,59.7994,83.2498,14.0383
594,586.792,58.0668,59.9616,83.4694,14.052
595,587.767,58.2184,60.1223,83.6903,14.0658
596,588.74,58.3729,60.2866,83.9159,14.0804
597,589.712,58.543,60.4629,84.1609,14.0969
598,590.685,58.6992,60.6298,84.3894,14.1118
599,591.66,58.8496,60.7898,84.6089,14.1252
600,592.637,58.9841,60.9494,84.8172,14.1367
601,593.615,59.1279,61.1157,85.0367,14.1488
602,594.591,59.2631,61.2813,85.2497,14.161
603,595.566,59.4068,61.4458,85.4678,14.174
604,596.54,59.5514,61.6169,85.6914,14.1878
605,597.513,59.7109,61.7949,85.9302,14.2029
606,598.486,59.8613,61.9654,86.1574,14.2173
607,599.459,60.0109,62.1377,86.3852,14.2317
608,600.432,60.1624,62.3108,86.615,14.2464
609,601.404,60.3186,62.4924,86.8541,14.2614
610,602.377,60.4686,62.6656,87.0829,14.2758
