Depth,True Vertical Depth,Borehole Northing,Borehole Easting,Total Deviation,Total Deviation
540,531.359,69.3077,56.6236,89.4974,16.5742
541,532.333,69.4879,56.7746,89.7325,16.5858
542,533.307,69.661,56.9197,89.9584,16.5973
543,534.28,69.8339,57.0666,90.1852,16.6089
544,535.253,70.01,57.2098,90.4122,16.6205
545,536.227,70.1932,57.3615,90.65,16.6325
546,537.2,70.3645,57.5091,90.8761,16.6438
547,538.173,70.535,57.6595,91.1033,16.6553
548,539.145,70.7091,57.8093,91.3329,16.6672
549,540.117,70.8991,57.9651,91.5786,16.6804
550,541.088,71.0857,58.1134,91.8169,16.6938
551,542.058,71.2723,58.2635,92.0564,16.7074
552,543.028,71.459,58.4138,92.2961,16.7209
553,543.999,71.6516,58.5712,92.5447,16.7345
554,544.97,71.8304,58.7228,92.7792,16.747
555,545.942,72.0088,58.874,93.013,16.7593
556,546.914,72.1841,59.0253,93.2444,16.7712
557,547.885,72.3723,59.1832,93.4901,16.784
558,548.858,72.5431,59.3363,93.7193,16.7954
559,549.831,72.7148,59.4873,93.9477,16.8066
560,550.803,72.8892,59.635,94.1763,16.8178
561,551.777,73.0726,59.7874,94.4147,16.8292
562,552.75,73.2412,59.9374,94.6402,16.8397
563,553.724,73.4052,60.087,94.8618,16.8496
564,554.699,73.571,60.2359,95.0844,16.8596
565,555.673,73.749,60.3893,95.3194,16.8701
566,556.647,73.9161,60.5389,95.5434,16.8803
567,557.621,74.082,60.6868,95.7655,16.8901
568,558.597,74.2381,60.8336,95.9793,16.8984
569,559.573,74.4078,60.986,96.2071,16.9076
570,560.55,74.5611,61.1263,96.4146,16.9147
571,561.527,74.72,61.2655,96.6258,16.9224
572,562.504,74.8754,61.4079,96.8362,16.93
573,563.478,75.0508,61.5636,97.0706,16.9402
574,564.451,75.2203,61.714,97.297,16.9506
575,565.424,75.3985,61.858,97.5262,16.9613
576,566.396,75.5798,62.0007,97.7568,16.9723
577,567.369,75.7711,62.1495,97.9991,16.9837
578,568.341,75.9488,62.2933,98.2277,16.9943
579,569.317,76.1107,62.4358,98.4432,17.0025
580,570.292,76.2748,62.5788,98.6608,17.0111
581,571.267,76.4461,62.7333,98.8912,17.0203
582,572.241,76.6164,62.8811,99.1166,17.0302
583,573.216,76.7787,63.0307,99.337,17.0392
584,574.191,76.9407,63.175,99.5537,17.0475
585,575.168,77.1065,63.3265,99.778,17.0556
586,576.144,77.2637,63.4717,99.9917,17.0633
587,577.12,77.4176,63.6185,100.204,17.0707
588,578.095,77.5811,63.7677,100.425,17.0797
589,579.068,77.7616,63.9242,100.664,17.0901
590,580.041,77.9353,64.0719,100.892,17.1001
591,581.013,78.112,64.2187,101.121,17.1105
592,581.985,78.294,64.3666,101.356,17.1216
593,582.956,78.4861,64.5227,101.603,17.1333
594,583.929,78.6601,64.67,101.831,17.1432
595,584.904,78.8259,64.8154,102.052,17.1518
596,585.878,78.9923,64.9613,102.273,17.1605
597,586.852,79.1724,65.1143,102.509,17.1702
598,587.825,79.344,65.2643,102.737,17.18
599,588.797,79.5173,65.4173,102.968,17.1902
600,589.769,79.6891,65.5739,103.2,17.2007
601,590.739,79.8773,65.7393,103.451,17.2126
602,591.712,80.0428,65.8959,103.678,17.2221
603,592.684,80.2181,66.0491,103.911,17.2325
604,593.657,80.388,66.1991,104.137,17.2419
605,594.629,80.5757,66.3551,104.381,17.2526
606,595.599,80.7628,66.5069,104.622,17.2643
607,596.567,80.9529,66.6632,104.868,17.2767
608,597.536,81.1391,66.8195,105.111,17.2887
